group,rank,term,mean_product_term_share,mean_product_term_per_million,group_tfidf,product_count
$100-199,49,way,0.0017101499663570135,1710.1499663570135,0.04906330900986832,921
$100-199,50,wireless,0.0016727552732520763,1672.7552732520762,0.04799047480279288,921
$100-199,51,sounds,0.0016205904866366796,1620.5904866366795,0.04649389433003055,921
$100-199,52,buds,0.0016030167128699407,1603.0167128699406,0.04598971194266732,921
$100-199,53,perfect,0.0015940006013793026,1594.0006013793027,0.04573104441476922,921
$100-199,54,cable,0.001579628159163781,1579.628159163781,0.045318706556967916,921
$100-199,55,far,0.0015632748669584871,1563.274866958487,0.044849539147921225,921
$100-199,56,long,0.00156280630207725,1562.8063020772502,0.044836096266295894,921
$100-199,57,bit,0.0015070754201677852,1507.0754201677853,0.04323720638277223,921
$100-199,58,tried,0.001492944182184273,1492.9441821842731,0.04283178854836209,921
$100-199,59,does,0.0014830476621577788,1483.0476621577789,0.042547862559569084,921
$100-199,60,bose,0.001478786385484576,1478.7863854845762,0.04242560875826108,921
$100-199,61,battery life,0.0014728579273155392,1472.8579273155392,0.04225552439091221,921
$100-199,62,charge,0.0014572191860454445,1457.2191860454445,0.0418068570748554,921
$100-199,63,hours,0.0014447790824773231,1444.779082477323,0.041449957003233215,921
$100-199,64,excellent,0.0014444484458745119,1444.448445874512,0.04144047121185068,921
$100-199,65,tv,0.001440924350388585,1440.924350388585,0.04133936675364072,921
$100-199,66,listening,0.001430682304291166,1430.682304291166,0.04104552780240451,921
$100-199,67,looking,0.0014254235604537423,1425.4235604537423,0.040894657189315016,921
$100-199,68,need,0.0014081614879508139,1408.1614879508138,0.040399417348351785,921
$100-199,69,happy,0.0014043705515344753,1404.3705515344752,0.040290657363268256,921
$100-199,70,feel,0.0014015499337430581,1401.549933743058,0.040209735312558385,921
$100-199,71,sony,0.0013929372042334796,1392.9372042334796,0.0399626406029365,921
$100-199,72,wear,0.0013453165285576526,1345.3165285576526,0.038596428298808036,921
$100-199,73,day,0.001324465855783327,1324.465855783327,0.03799823339104237,921
$100-199,74,clear,0.0012905745875523814,1290.5745875523814,0.03702591061312052,921
$100-199,75,listen,0.0012881037061485037,1288.1037061485038,0.036955022316637706,921
$100-199,76,want,0.0012581751692981626,1258.1751692981625,0.03609638823156416,921
$100-199,77,say,0.0012546398413082608,1254.6398413082609,0.03599496151868395,921
$100-199,78,pretty,0.0012450740153950584,1245.0740153950583,0.03572052297121912,921
$100-199,79,awesome,0.0012440221995026184,1244.0221995026184,0.035690346922821324,921
$100-199,80,working,0.0012303638092296565,1230.3638092296565,0.0352984948421718,921
$100-199,81,great sound,0.0011933898463370245,1193.3898463370244,0.03423773116506285,921
$100-199,82,sound great,0.0011894608067600564,1189.4608067600564,0.03412500907245747,921
$100-199,83,make,0.001186866712474407,1186.866712474407,0.034050585862773305,921
$100-199,84,definitely,0.001184884353078933,1184.8843530789331,0.03399371300746697,921
$100-199,85,money,0.0011796280483853299,1179.62804838533,0.03384291237213928,921
$100-199,86,thing,0.0011590972096337134,1159.0972096337134,0.033253893335377184,921
$100-199,87,months,0.0011538874493491004,1153.8874493491003,0.03310442803482474,921
$100-199,88,years,0.0011454385648167861,1145.438564816786,0.03286203395199429,921
$100-199,89,different,0.0011446936636755425,1144.6936636755424,0.032840663127450466,921
$100-199,90,exactly,0.001119401360433738,1119.401360433738,0.032115040162250884,921
$100-199,91,charging,0.0011166936131947228,1116.693613194723,0.03203735630871643,921
$100-199,92,comfort,0.001104110656602242,1104.110656602242,0.03167635785846369,921
$100-199,93,problem,0.0011026494549907836,1102.6494549907836,0.03163443674768449,921
$100-199,94,turn,0.001082210040085882,1082.210040085882,0.03104804061331721,921
$100-199,95,small,0.0010820435801089112,1082.043580108911,0.031043264963550487,921
$100-199,96,hearing,0.001080537648220809,1080.537648220809,0.0310000605645052,921
$100-199,97,lot,0.0010736197635336957,1073.6197635336957,0.03080159006731161,921
$100-199,98,high,0.0010686964795208196,1068.6964795208196,0.030660343621316206,921
$100-199,99,issue,0.0010685764368887263,1068.5764368887262,0.03065689966092173,921
$100-199,100,going,0.0010633048607338034,1063.3048607338035,0.030505660895347855,921
$200+,1,sound,0.017050355711112165,17050.355711112166,0.48842034204045087,587
$200+,2,great,0.01240309501454667,12403.09501454667,0.35529604261669373,587
$200+,3,good,0.008661601947213621,8661.601947213621,0.24811814236339846,587
$200+,4,quality,0.007901507144869289,7901.507144869289,0.2263446515556825,587
$200+,5,like,0.006088478465084045,6088.478465084045,0.17440907303090492,587
$200+,6,bass,0.004984394193163061,4984.394193163061,0.14278174355638368,587
$200+,7,just,0.004715122963281187,4715.122963281187,0.1350682654079575,587
$200+,8,love,0.004441408678453851,4441.408678453851,0.12722751258837864,587
$200+,9,music,0.004431689124482609,4431.689124482609,0.12694908860969176,587
$200+,10,noise,0.004340525304829123,4340.525304829123,0.12433763200835818,587
$200+,11,ear,0.004062441714981945,4062.441714981945,0.11637171714005566,587
$200+,12,better,0.0037840683207026942,3784.068320702694,0.10839750060448965,587
$200+,13,price,0.003722957208824242,3722.957208824242,0.10664692655947466,587
$200+,14,really,0.0035735874946571365,3573.5874946571366,0.10236811806303754,587
$200+,15,sound quality,0.0034484235025829825,3448.4235025829826,0.09878270079340458,587
$200+,16,comfortable,0.0032245520331404295,3224.5520331404296,0.09236973313860262,587
$200+,17,pair,0.0029640812476785096,2964.0812476785095,0.08490835038023918,587
$200+,18,work,0.002766422336820063,2766.422336820063,0.07924626130218508,587
$200+,19,it's,0.002745136505941051,2745.136505941051,0.07863651256880431,587
$200+,20,don't,0.002731293664829866,2731.293664829866,0.07823997390973517,587
$200+,21,best,0.00258133520288055,2581.3352028805502,0.0739443002875473,587
$200+,22,excellent,0.0025378576404769307,2537.8576404769306,0.07269885261126091,587
$200+,23,audio,0.0025051993750816143,2505.199375081614,0.0717633318851782,587
$200+,24,headset,0.002463362361630749,2463.362361630749,0.07056487897511338,587
$200+,25,time,0.0023937897323661615,2393.7897323661614,0.0685719183613992,587
$200+,26,ears,0.0023847798584528757,2384.7798584528755,0.06831382370501614,587
$200+,27,amazing,0.0023248036751567047,2324.8036751567047,0.0665957605480871,587
$200+,28,listening,0.0022726013575849946,2272.6013575849947,0.06510038565763468,587
$200+,29,hear,0.002245083994405954,2245.083994405954,0.06431212996586638,587
$200+,30,sony,0.0022301079028797305,2230.1079028797303,0.0638831284910819,587
$200+,31,i'm,0.00217979765573056,2179.79765573056,0.06244195338968956,587
$200+,32,set,0.0021357955375560546,2135.7955375560546,0.06118147941639353,587
$200+,33,cable,0.0020727271613601786,2072.727161360179,0.05937483805386466,587
$200+,34,nice,0.002051527512995226,2051.527512995226,0.05876755808381693,587
$200+,35,head,0.0020071692559521593,2007.1692559521593,0.05749688224312623,587
$200+,36,i've,0.001976321743611618,1976.321743611618,0.05661323190856782,587
$200+,37,got,0.0019405174871335135,1940.5174871335134,0.055587591887219595,587
$200+,38,clear,0.0019311660640810345,1931.1660640810346,0.05531971329728026,587
$200+,39,right,0.001918877039042622,1918.877039042622,0.05496768487545131,587
$200+,40,bose,0.001827708565863432,1827.708565863432,0.05235609497035242,587
$200+,41,battery,0.0018080622117641605,1808.0622117641606,0.051793310289985885,587
$200+,42,little,0.001807448528854158,1807.448528854158,0.051775730878630126,587
$200+,43,fit,0.0017915537655387572,1791.5537655387573,0.05132041335524845,587
$200+,44,phone,0.001778626623650684,1778.626623650684,0.05095010559337207,587
$200+,45,case,0.0017476455984338282,1747.6455984338284,0.05006263068143702,587
$200+,46,sounds,0.0017405963289975433,1740.5963289975432,0.04986069902396657,587
$200+,47,beauty,0.0017313943269527954,1731.3943269527954,0.04959710071186663,587
$200+,48,awsome,0.0017212076637147678,1721.2076637147677,0.049305296034752144,587
$200+,49,new,0.0017043542012006537,1704.3542012006537,0.04882251584733677,587
$200+,50,clarity,0.0017031424423604737,1703.1424423604738,0.04878780409837276,587
$200+,51,works,0.0017008747370557283,1700.8747370557282,0.048722843963853756,587
$200+,52,worth,0.0016665724114511336,1666.5724114511336,0.04774022788894922,587
$200+,53,need,0.0016214179681593578,1621.4179681593578,0.046446744690657835,587
$200+,54,way,0.0016193054396328756,1619.3054396328755,0.04638622971238074,587
$200+,55,bit,0.0016090505336130373,1609.0505336130373,0.0460924701691392,587
$200+,56,high,0.00160551763453055,1605.51763453055,0.045991267601433336,587
$200+,57,volume,0.001596171312450378,1596.171312450378,0.045723535132705856,587
$200+,58,listen,0.0015713601266327743,1571.3601266327744,0.04501279993933007,587
$200+,59,recommend,0.0015615351269447169,1561.535126944717,0.04473135538828995,587
$200+,60,did,0.0015603909570069134,1560.3909570069134,0.044698579774581776,587
$200+,61,does,0.001559670970334595,1559.670970334595,0.0446779552115101,587
$200+,62,easy,0.00152860271285002,1528.60271285002,0.04378798146525404,587
$200+,63,far,0.0015197821520391628,1519.7821520391628,0.043535309825950955,587
$200+,64,long,0.0015086034594356903,1508.6034594356904,0.04321508771695444,587
$200+,65,make,0.001499203985525684,1499.203985525684,0.0429458326738392,587
$200+,66,hours,0.0014380757368055168,1438.0757368055167,0.04119476773102516,587
$200+,67,lot,0.0014332047097124637,1433.2047097124637,0.04105523347384091,587
$200+,68,perfect,0.0014237760900287237,1423.7760900287237,0.04078514352798128,587
$200+,69,bluetooth,0.0014192511360711692,1419.2511360711692,0.04065552279765096,587
$200+,70,say,0.0014131179890530849,1413.1179890530848,0.04047983416011686,587
$200+,71,unit,0.001401872562343268,1401.872562343268,0.040157700402143705,587
$200+,72,money,0.0013915417908070002,1391.5417908070003,0.03986176763377353,587
$200+,73,cancellation,0.0013804317325720006,1380.4317325720006,0.03954351160820033,587
$200+,74,feel,0.0013242363013727008,1324.2363013727008,0.0379337509561346,587
$200+,75,think,0.00129870560100388,1298.70560100388,0.03720240472395336,587
$200+,76,end,0.0012953830042623674,1295.3830042623674,0.037107226425949026,587
$200+,77,wireless,0.0012710750882571683,1271.0750882571683,0.03641090777719425,587
$200+,78,years,0.0012675593695698816,1267.5593695698815,0.036310197354910013,587
$200+,79,range,0.00126349648709732,1263.49648709732,0.03619381301193555,587
$200+,80,want,0.0012603235668680248,1260.3235668680247,0.036102922310889976,587
$200+,81,amp,0.0012477116344456701,1247.7116344456701,0.03574164396269089,587
$200+,82,pretty,0.0012150006157217433,1215.0006157217433,0.03480461207758954,587
$200+,83,app,0.0012126508695082382,1212.6508695082382,0.034737301819155436,587
$200+,84,tried,0.001193232718578052,1193.2327185780518,0.034181054191257935,587
$200+,85,compared,0.00118854413790669,1188.54413790669,0.034046746249887634,587
$200+,86,comfort,0.0011808268549406051,1180.826854940605,0.03382567883934314,587
$200+,87,know,0.0011708050763920388,1170.8050763920387,0.033538597408933196,587
$200+,88,loud,0.0011611664577810313,1161.1664577810313,0.033262491884887294,587
$200+,89,buds,0.0011517909986451824,1151.7909986451823,0.032993924763150745,587
$200+,90,experience,0.0011495898891509067,1149.5898891509066,0.0329308723160184,587
$200+,91,sennheiser,0.00113986558598852,1139.86558598852,0.03265231229315726,587
$200+,92,low,0.0011354479767483154,1135.4479767483153,0.032525766533487536,587
$200+,93,come,0.0011352312469102837,1135.2312469102837,0.03251955814326886,587
$200+,94,life,0.00111425374082778,1114.25374082778,0.03191864160700594,587
$200+,95,looking,0.0011039774751741918,1103.9774751741918,0.03162427020089194,587
$200+,96,people,0.0011000304080083434,1100.0304080083433,0.03151120347502041,587
$200+,97,wear,0.0010821542665446831,1082.1542665446832,0.030999127875192652,587
$200+,98,hearing,0.0010730527186812917,1073.0527186812917,0.030738407149135425,587
$200+,99,can't,0.001072627823379067,1072.627823379067,0.03072623570166769,587
$200+,100,day,0.001065306614268136,1065.306614268136,0.030516514126429226,587
